date_key,Portfolio_Return
2021-02-01,0.06265411255793053
2021-03-01,0.05296281884637598
2021-04-01,0.040538401986033853
2021-05-01,0.06246437664573541
2021-06-01,0.06349496033196858
2021-07-01,-0.019038023315542694
