tic,w_mv,w_eq,train_end,test_start,test_end
COR,3.647463949911557e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
CPAY,4.189408493432774e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
CPB,3.899335643847209e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
CPRT,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
CRL,1.4486459825234312e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
CRM,3.2600271182772394e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
CRWD,1.3240765320509792e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
CSCO,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
CSGP,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
CSX,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
CTAS,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
CTRA,2.6808228340926715e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
CTSH,1.7874042155344856e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
CTVA,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
CVS,1.2976247079973504e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
CVX,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
CZR,2.0256170641467663e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
D,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DAL,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DAY,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DD,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DE,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DECK,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DFS,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DG,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DGX,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DHI,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DHR,1.7815556914487942e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DIS,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DLTR,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DOV,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DOW,1.2231702889417422e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DPZ,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DRI,6.714810363098656e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DTE,5.253178275952896e-18,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DUK,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DVA,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DVN,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
DXCM,1.3893684322404232e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
EA,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ECL,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
EFX,2.3927761661747823e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
EG,1.3455418059228362e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
EIX,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
EL,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ELV,3.672421921810737e-18,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
EMN,1.341991179249898e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
EMR,4.389341879289808e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ENPH,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
EOG,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
EPAM,1.7069621522048207e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
EQT,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ERIE,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ES,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ETN,1.3982603642983987e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ETR,1.6712110307057633e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
EVRG,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
EW,8.071036199806509e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
EXC,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
EXPD,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
EXPE,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
F,5.958771106014592e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
FANG,1.9804950476767368e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
FAST,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
FCX,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
FDS,9.556880448536997e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
FDX,1.665306752616951e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
FE,5.995689765756825e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
FFIV,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
FI,4.849347722343146e-19,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
FICO,5.5288764925716945e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
FIS,2.4917325588007257e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
FMC,2.361510768057704e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
FOX,2.7136478857533635e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
FOXA,6.7798102140379e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
FSLR,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
FTNT,4.606413871223975e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
FTV,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
GD,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
GDDY,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
GEHC,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
GEN,9.529530832092379e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
GILD,2.3627180913963937e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
GIS,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
GL,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
GLW,3.019740481947914e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
GM,5.839349157282002e-20,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
GNRC,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
GOOG,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
GOOGL,2.5285251345411425e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
GPC,1.4870537231137187e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
GPN,5.246408986664943e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
GRMN,4.21750972062381e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
GS,4.346301936353649e-18,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HAL,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HAS,2.240668551930008e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HCA,2.6321577256681675e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HD,2.4711746570032386e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HES,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HIG,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HII,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HLT,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HOLX,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HON,1.6354641933876192e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HPE,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HPQ,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HRL,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HSIC,1.373763204857823e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HSY,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HUBB,1.1000347644800547e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HUM,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
HWM,1.0251179567488229e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
IBM,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ICE,1.1984985846881814e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
IDXX,4.084287984252566e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
IEX,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
IFF,9.423801865884921e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
INCY,1.840103307795273e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
INTU,6.286196630016677e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
IP,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
IPG,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
IQV,1.6213527968819476e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
IR,5.84904085270288e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ISRG,2.7166095703987507e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
IT,3.3881541561426443e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ITW,6.095313874112542e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
IVZ,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
J,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
JBHT,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
JBL,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
JCI,4.413503653087994e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
JKHY,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
JNJ,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
JNPR,7.758496768712878e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
JPM,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
K,5.631966993624827e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
KDP,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
KEY,1.5623878277858634e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
KEYS,1.7157555116259903e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
KHC,1.3503094828495363e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
KKR,1.9289872842787525e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
KLAC,1.3675160163019562e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
KMB,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
KMI,1.4569431234484158e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
KMX,2.6960150020599363e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
KO,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
KR,2.3069003090595755e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
KVUE,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
L,8.0917812969217e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LDOS,1.556839798460298e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LEN,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LH,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LHX,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LII,3.7436562820367443e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LIN,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LKQ,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LLY,2.2700018351010257e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LMT,2.185781171808069e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LNT,5.8407628913421966e-18,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LOW,2.3765619310862374e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LRCX,2.2948148163688342e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LULU,2.8987550908246297e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LUV,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LW,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LYB,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
LYV,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MA,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MAR,3.023337664051588e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MAS,2.3041833849411394e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MCHP,3.8812727282246735e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MCK,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MCO,1.6366341354078103e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MDLZ,2.7016500695473286e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MDT,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MET,1.7659281704209882e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
META,1.3733936190347036e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MGM,3.6688938589397923e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MHK,3.883819228343824e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MKC,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MKTX,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MLM,1.244393310815934e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MMC,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MMM,1.708481559473849e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MNST,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MO,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MOH,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MOS,1.1593445386931268e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MPC,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MPWR,5.780971503225392e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MRK,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MRNA,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MSCI,3.1933964123965573e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MSFT,1.6842466675479447e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MSI,2.132407983320838e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MTB,3.4678622140922865e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MTCH,1.8937092108692822e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MTD,2.7187124921693475e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
MU,1.8298554512701647e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NCLH,1.886158331859203e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NDAQ,2.858693777137201e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NDSN,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NEE,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NEM,1.0409162003687422e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NFLX,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NI,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NKE,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NOC,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NOW,2.764037037687087e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NSC,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NTAP,5.962228976611591e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NTRS,1.7277912427420776e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NUE,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NVDA,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NVR,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NWS,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NWSA,2.8529532136882634e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
NXPI,7.600957537056119e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ODFL,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
OKE,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
OMC,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ON,3.841955051696289e-18,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ORCL,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ORLY,1.5723125886945467e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
OTIS,8.215882908197117e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
OXY,1.224480541674409e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PANW,1.4586494263960892e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PAYC,6.922138958389817e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PAYX,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PCAR,1.0000875824203223e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PCG,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PEG,7.499369837858296e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PEP,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PFE,7.321237524561682e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PFG,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PG,1.0744434971365545e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PGR,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PH,4.9069031677762615e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PHM,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PKG,1.5577100266757307e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PLTR,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PM,3.0194528502774105e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
