Portfolio_Return,date_key,source_file
-0.156229083482472,2021-03-31,optimized_portfolio_2021-02-01_2021-02-28.csv
0.1240799702243094,2021-04-30,optimized_portfolio_2021-03-01_2021-03-31.csv
-0.0233038680564389,2021-05-31,optimized_portfolio_2021-04-01_2021-04-30.csv
0.0608518209806529,2021-06-30,optimized_portfolio_2021-05-01_2021-05-31.csv
0.2003486320447769,2021-07-30,optimized_portfolio_2021-06-01_2021-06-30.csv
